FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
1,IP,Stimulants,Age,0-15 Years,19,02/01/2024,02/29/2024,0.136054422,Percent
1,IP,Cannabis,Age,0-15 Years,19,02/01/2024,02/29/2024,0.653061224,Percent
1,IP,Benzodiazepine,Age,0-15 Years,19,02/01/2024,02/29/2024,0.054421769,Percent
1,IP,All Drugs,Age,0-15 Years,20,03/01/2024,03/31/2024,8.427958617,Percent
1,IP,All Opioids,Age,0-15 Years,20,03/01/2024,03/31/2024,1.059803179,Percent
1,IP,Stimulants,Age,0-15 Years,20,03/01/2024,03/31/2024,0.353267726,Percent
1,IP,Cannabis,Age,0-15 Years,20,03/01/2024,03/31/2024,1.211203634,Percent
1,IP,Benzodiazepine,Age,0-15 Years,20,03/01/2024,03/31/2024,0.100933636,Percent
1,IP,All Drugs,Age,0-15 Years,21,04/01/2024,04/30/2024,8.504319654,Percent
1,IP,All Opioids,Age,0-15 Years,21,04/01/2024,04/30/2024,0.728941685,Percent
1,IP,Stimulants,Age,0-15 Years,21,04/01/2024,04/30/2024,0.350971922,Percent
1,IP,Cannabis,Age,0-15 Years,21,04/01/2024,04/30/2024,1.052915767,Percent
1,IP,Benzodiazepine,Age,0-15 Years,21,04/01/2024,04/30/2024,0.080993521,Percent
1,IP,All Drugs,Age,0-15 Years,22,05/01/2024,05/31/2024,8.054956897,Percent
1,IP,All Opioids,Age,0-15 Years,22,05/01/2024,05/31/2024,0.754310345,Percent
1,IP,Stimulants,Age,0-15 Years,22,05/01/2024,05/31/2024,0.350215517,Percent
1,IP,Cannabis,Age,0-15 Years,22,05/01/2024,05/31/2024,1.427801724,Percent
1,IP,Benzodiazepine,Age,0-15 Years,22,05/01/2024,05/31/2024,0.080818966,Percent
1,IP,All Drugs,Age,0-15 Years,23,06/01/2024,06/30/2024,7.178631052,Percent
1,IP,All Opioids,Age,0-15 Years,23,06/01/2024,06/30/2024,0.723427935,Percent
1,IP,Stimulants,Age,0-15 Years,23,06/01/2024,06/30/2024,0.19476906,Percent
1,IP,Cannabis,Age,0-15 Years,23,06/01/2024,06/30/2024,0.862548692,Percent
1,IP,Benzodiazepine,Age,0-15 Years,23,06/01/2024,06/30/2024,0.083472454,Percent
1,IP,All Drugs,Age,0-15 Years,24,07/01/2024,07/31/2024,6.82560418,Percent
1,IP,All Opioids,Age,0-15 Years,24,07/01/2024,07/31/2024,0.849118223,Percent
1,IP,Stimulants,Age,0-15 Years,24,07/01/2024,07/31/2024,0.163291966,Percent
1,IP,Cannabis,Age,0-15 Years,24,07/01/2024,07/31/2024,0.979751796,Percent
1,IP,Benzodiazepine,Age,0-15 Years,24,07/01/2024,07/31/2024,0.09797518,Percent
1,IP,All Drugs,Age,16-34 Years,1,08/01/2022,08/31/2022,29.82922201,Percent
1,IP,All Opioids,Age,16-34 Years,1,08/01/2022,08/31/2022,4.516129032,Percent
1,IP,Stimulants,Age,16-34 Years,1,08/01/2022,08/31/2022,3.20683112,Percent
1,IP,Cannabis,Age,16-34 Years,1,08/01/2022,08/31/2022,5.294117647,Percent
1,IP,Benzodiazepine,Age,16-34 Years,1,08/01/2022,08/31/2022,1.347248577,Percent
1,IP,All Drugs,Age,16-34 Years,2,09/01/2022,09/30/2022,30.47426842,Percent
1,IP,All Opioids,Age,16-34 Years,2,09/01/2022,09/30/2022,4.641775984,Percent
1,IP,Stimulants,Age,16-34 Years,2,09/01/2022,09/30/2022,3.612512614,Percent
1,IP,Cannabis,Age,16-34 Years,2,09/01/2022,09/30/2022,5.61049445,Percent
1,IP,Benzodiazepine,Age,16-34 Years,2,09/01/2022,09/30/2022,1.251261352,Percent
1,IP,All Drugs,Age,16-34 Years,3,10/01/2022,10/31/2022,28.5177453,Percent
1,IP,All Opioids,Age,16-34 Years,3,10/01/2022,10/31/2022,4.384133612,Percent
1,IP,Stimulants,Age,16-34 Years,3,10/01/2022,10/31/2022,2.713987474,Percent
1,IP,Cannabis,Age,16-34 Years,3,10/01/2022,10/31/2022,5.511482255,Percent
1,IP,Benzodiazepine,Age,16-34 Years,3,10/01/2022,10/31/2022,0.939457203,Percent
1,IP,All Drugs,Age,16-34 Years,4,11/01/2022,11/30/2022,29.58592133,Percent
1,IP,All Opioids,Age,16-34 Years,4,11/01/2022,11/30/2022,4.720496894,Percent
1,IP,Stimulants,Age,16-34 Years,4,11/01/2022,11/30/2022,3.250517598,Percent
1,IP,Cannabis,Age,16-34 Years,4,11/01/2022,11/30/2022,5.859213251,Percent
1,IP,Benzodiazepine,Age,16-34 Years,4,11/01/2022,11/30/2022,1.304347826,Percent
1,IP,All Drugs,Age,16-34 Years,5,12/01/2022,12/31/2022,28.51397121,Percent
1,IP,All Opioids,Age,16-34 Years,5,12/01/2022,12/31/2022,4.381879763,Percent
1,IP,Stimulants,Age,16-34 Years,5,12/01/2022,12/31/2022,3.00592718,Percent
1,IP,Cannabis,Age,16-34 Years,5,12/01/2022,12/31/2022,5.567315834,Percent
1,IP,Benzodiazepine,Age,16-34 Years,5,12/01/2022,12/31/2022,1.100762066,Percent
1,IP,All Drugs,Age,16-34 Years,6,01/01/2023,01/31/2023,29.05159495,Percent
1,IP,All Opioids,Age,16-34 Years,6,01/01/2023,01/31/2023,4.988225219,Percent
1,IP,Stimulants,Age,16-34 Years,6,01/01/2023,01/31/2023,2.954399486,Percent
1,IP,Cannabis,Age,16-34 Years,6,01/01/2023,01/31/2023,5.737529437,Percent
1,IP,Benzodiazepine,Age,16-34 Years,6,01/01/2023,01/31/2023,1.263112824,Percent
1,IP,All Drugs,Age,16-34 Years,7,02/01/2023,02/28/2023,29.17808219,Percent
1,IP,All Opioids,Age,16-34 Years,7,02/01/2023,02/28/2023,4.497716895,Percent
1,IP,Stimulants,Age,16-34 Years,7,02/01/2023,02/28/2023,3.082191781,Percent
1,IP,Cannabis,Age,16-34 Years,7,02/01/2023,02/28/2023,5.479452055,Percent
1,IP,Benzodiazepine,Age,16-34 Years,7,02/01/2023,02/28/2023,1.278538813,Percent
1,IP,All Drugs,Age,16-34 Years,8,03/01/2023,03/31/2023,30.3820871,Percent
1,IP,All Opioids,Age,16-34 Years,8,03/01/2023,03/31/2023,4.190632703,Percent
1,IP,Stimulants,Age,16-34 Years,8,03/01/2023,03/31/2023,3.040262942,Percent
1,IP,Cannabis,Age,16-34 Years,8,03/01/2023,03/31/2023,6.491372227,Percent
1,IP,Benzodiazepine,Age,16-34 Years,8,03/01/2023,03/31/2023,1.335250616,Percent
1,IP,All Drugs,Age,16-34 Years,9,04/01/2023,04/30/2023,30.88520353,Percent
1,IP,All Opioids,Age,16-34 Years,9,04/01/2023,04/30/2023,4.393710963,Percent
1,IP,Stimulants,Age,16-34 Years,9,04/01/2023,04/30/2023,3.553736808,Percent
1,IP,Cannabis,Age,16-34 Years,9,04/01/2023,04/30/2023,6.698255438,Percent
1,IP,Benzodiazepine,Age,16-34 Years,9,04/01/2023,04/30/2023,1.033814344,Percent
1,IP,All Drugs,Age,16-34 Years,10,05/01/2023,05/31/2023,31.20640131,Percent
1,IP,All Opioids,Age,16-34 Years,10,05/01/2023,05/31/2023,4.780467788,Percent
1,IP,Stimulants,Age,16-34 Years,10,05/01/2023,05/31/2023,3.487894953,Percent
1,IP,Cannabis,Age,16-34 Years,10,05/01/2023,05/31/2023,6.073040624,Percent
1,IP,Benzodiazepine,Age,16-34 Years,10,05/01/2023,05/31/2023,1.107919573,Percent
1,IP,All Drugs,Age,16-34 Years,11,06/01/2023,06/30/2023,29.63040301,Percent
1,IP,All Opioids,Age,16-34 Years,11,06/01/2023,06/30/2023,4.886197536,Percent
1,IP,Stimulants,Age,16-34 Years,11,06/01/2023,06/30/2023,3.508039257,Percent
1,IP,Cannabis,Age,16-34 Years,11,06/01/2023,06/30/2023,5.76320735,Percent
1,IP,Benzodiazepine,Age,16-34 Years,11,06/01/2023,06/30/2023,1.148465233,Percent
1,IP,All Drugs,Age,16-34 Years,12,07/01/2023,07/31/2023,30.37479407,Percent
1,IP,All Opioids,Age,16-34 Years,12,07/01/2023,07/31/2023,4.798187809,Percent
1,IP,Stimulants,Age,16-34 Years,12,07/01/2023,07/31/2023,3.500823723,Percent
1,IP,Cannabis,Age,16-34 Years,12,07/01/2023,07/31/2023,6.033772652,Percent
1,IP,Benzodiazepine,Age,16-34 Years,12,07/01/2023,07/31/2023,1.091433278,Percent
1,IP,All Drugs,Age,16-34 Years,13,08/01/2023,08/31/2023,29.73790323,Percent
1,IP,All Opioids,Age,16-34 Years,13,08/01/2023,08/31/2023,4.455645161,Percent
1,IP,Stimulants,Age,16-34 Years,13,08/01/2023,08/31/2023,3.588709677,Percent
1,IP,Cannabis,Age,16-34 Years,13,08/01/2023,08/31/2023,6.108870968,Percent
1,IP,Benzodiazepine,Age,16-34 Years,13,08/01/2023,08/31/2023,1.25,Percent
1,IP,All Drugs,Age,16-34 Years,14,09/01/2023,09/30/2023,31.02844639,Percent
1,IP,All Opioids,Age,16-34 Years,14,09/01/2023,09/30/2023,5.142231947,Percent
1,IP,Stimulants,Age,16-34 Years,14,09/01/2023,09/30/2023,3.588621444,Percent
1,IP,Cannabis,Age,16-34 Years,14,09/01/2023,09/30/2023,5.973741794,Percent
1,IP,Benzodiazepine,Age,16-34 Years,14,09/01/2023,09/30/2023,0.962800875,Percent
1,IP,All Drugs,Age,16-34 Years,15,10/01/2023,10/31/2023,31.16606267,Percent
1,IP,All Opioids,Age,16-34 Years,15,10/01/2023,10/31/2023,4.881688339,Percent
1,IP,Stimulants,Age,16-34 Years,15,10/01/2023,10/31/2023,3.325516947,Percent
1,IP,Cannabis,Age,16-34 Years,15,10/01/2023,10/31/2023,5.371988915,Percent
1,IP,Benzodiazepine,Age,16-34 Years,15,10/01/2023,10/31/2023,1.385632061,Percent
1,IP,All Drugs,Age,16-34 Years,16,11/01/2023,11/30/2023,30.87578195,Percent
1,IP,All Opioids,Age,16-34 Years,16,11/01/2023,11/30/2023,4.490616622,Percent
1,IP,Stimulants,Age,16-34 Years,16,11/01/2023,11/30/2023,3.105451296,Percent
1,IP,Cannabis,Age,16-34 Years,16,11/01/2023,11/30/2023,6.009830206,Percent
1,IP,Benzodiazepine,Age,16-34 Years,16,11/01/2023,11/30/2023,0.938337802,Percent
1,IP,All Drugs,Age,16-34 Years,17,12/01/2023,12/31/2023,29.76542929,Percent
1,IP,All Opioids,Age,16-34 Years,17,12/01/2023,12/31/2023,3.848781599,Percent
1,IP,Stimulants,Age,16-34 Years,17,12/01/2023,12/31/2023,3.006148941,Percent
1,IP,Cannabis,Age,16-34 Years,17,12/01/2023,12/31/2023,5.374629925,Percent
1,IP,Benzodiazepine,Age,16-34 Years,17,12/01/2023,12/31/2023,0.865406513,Percent
1,IP,All Drugs,Age,16-34 Years,18,01/01/2024,01/31/2024,30.54474708,Percent
1,IP,All Opioids,Age,16-34 Years,18,01/01/2024,01/31/2024,4.38824038,Percent
1,IP,Stimulants,Age,16-34 Years,18,01/01/2024,01/31/2024,2.766969304,Percent
1,IP,Cannabis,Age,16-34 Years,18,01/01/2024,01/31/2024,4.604409857,Percent
1,IP,Benzodiazepine,Age,16-34 Years,18,01/01/2024,01/31/2024,1.037613489,Percent
1,IP,All Drugs,Age,16-34 Years,19,02/01/2024,02/29/2024,30.84069794,Percent
1,IP,All Opioids,Age,16-34 Years,19,02/01/2024,02/29/2024,3.942895989,Percent
1,IP,Stimulants,Age,16-34 Years,19,02/01/2024,02/29/2024,3.127124405,Percent
1,IP,Cannabis,Age,16-34 Years,19,02/01/2024,02/29/2024,5.687740766,Percent
1,IP,Benzodiazepine,Age,16-34 Years,19,02/01/2024,02/29/2024,1.268978019,Percent
1,IP,All Drugs,Age,16-34 Years,20,03/01/2024,03/31/2024,32.1268895,Percent
1,IP,All Opioids,Age,16-34 Years,20,03/01/2024,03/31/2024,3.981264637,Percent
1,IP,Stimulants,Age,16-34 Years,20,03/01/2024,03/31/2024,3.023206302,Percent
1,IP,Cannabis,Age,16-34 Years,20,03/01/2024,03/31/2024,5.961251863,Percent
1,IP,Benzodiazepine,Age,16-34 Years,20,03/01/2024,03/31/2024,0.851607409,Percent
1,IP,All Drugs,Age,16-34 Years,21,04/01/2024,04/30/2024,32.24149004,Percent
1,IP,All Opioids,Age,16-34 Years,21,04/01/2024,04/30/2024,4.560051381,Percent
1,IP,Stimulants,Age,16-34 Years,21,04/01/2024,04/30/2024,3.275529865,Percent
1,IP,Cannabis,Age,16-34 Years,21,04/01/2024,04/30/2024,6.144294584,Percent
1,IP,Benzodiazepine,Age,16-34 Years,21,04/01/2024,04/30/2024,1.006208521,Percent
1,IP,All Drugs,Age,16-34 Years,22,05/01/2024,05/31/2024,30.94266695,Percent
1,IP,All Opioids,Age,16-34 Years,22,05/01/2024,05/31/2024,4.273137213,Percent
1,IP,Stimulants,Age,16-34 Years,22,05/01/2024,05/31/2024,2.984754134,Percent
1,IP,Cannabis,Age,16-34 Years,22,05/01/2024,05/31/2024,5.926562164,Percent
1,IP,Benzodiazepine,Age,16-34 Years,22,05/01/2024,05/31/2024,1.030706463,Percent
1,IP,All Drugs,Age,16-34 Years,23,06/01/2024,06/30/2024,30.24840624,Percent
1,IP,All Opioids,Age,16-34 Years,23,06/01/2024,06/30/2024,3.890965047,Percent
1,IP,Stimulants,Age,16-34 Years,23,06/01/2024,06/30/2024,2.791822379,Percent
1,IP,Cannabis,Age,16-34 Years,23,06/01/2024,06/30/2024,6.133216091,Percent
1,IP,Benzodiazepine,Age,16-34 Years,23,06/01/2024,06/30/2024,1.143108375,Percent
1,IP,All Drugs,Age,16-34 Years,24,07/01/2024,07/31/2024,30.02427184,Percent
1,IP,All Opioids,Age,16-34 Years,24,07/01/2024,07/31/2024,3.932038835,Percent
1,IP,Stimulants,Age,16-34 Years,24,07/01/2024,07/31/2024,2.597087379,Percent
1,IP,Cannabis,Age,16-34 Years,24,07/01/2024,07/31/2024,5.024271845,Percent
1,IP,Benzodiazepine,Age,16-34 Years,24,07/01/2024,07/31/2024,1.140776699,Percent
1,IP,All Drugs,Age,35-54 Years,1,08/01/2022,08/31/2022,36.52083694,Percent
1,IP,All Opioids,Age,35-54 Years,1,08/01/2022,08/31/2022,6.190558534,Percent
1,IP,Stimulants,Age,35-54 Years,1,08/01/2022,08/31/2022,4.271139547,Percent
1,IP,Cannabis,Age,35-54 Years,1,08/01/2022,08/31/2022,2.299844371,Percent
1,IP,Benzodiazepine,Age,35-54 Years,1,08/01/2022,08/31/2022,1.314196784,Percent
1,IP,All Drugs,Age,35-54 Years,2,09/01/2022,09/30/2022,36.55121592,Percent
1,IP,All Opioids,Age,35-54 Years,2,09/01/2022,09/30/2022,6.540162122,Percent
1,IP,Stimulants,Age,35-54 Years,2,09/01/2022,09/30/2022,4.642593957,Percent
1,IP,Cannabis,Age,35-54 Years,2,09/01/2022,09/30/2022,2.873986735,Percent
1,IP,Benzodiazepine,Age,35-54 Years,2,09/01/2022,09/30/2022,1.3633014,Percent
1,IP,All Drugs,Age,35-54 Years,3,10/01/2022,10/31/2022,36.04316547,Percent
1,IP,All Opioids,Age,35-54 Years,3,10/01/2022,10/31/2022,6.78057554,Percent
1,IP,Stimulants,Age,35-54 Years,3,10/01/2022,10/31/2022,4.064748201,Percent
1,IP,Cannabis,Age,35-54 Years,3,10/01/2022,10/31/2022,2.553956835,Percent
1,IP,Benzodiazepine,Age,35-54 Years,3,10/01/2022,10/31/2022,1.420863309,Percent
1,IP,All Drugs,Age,35-54 Years,4,11/01/2022,11/30/2022,37.38283404,Percent
1,IP,All Opioids,Age,35-54 Years,4,11/01/2022,11/30/2022,6.451020033,Percent
1,IP,Stimulants,Age,35-54 Years,4,11/01/2022,11/30/2022,5.072596949,Percent
1,IP,Cannabis,Age,35-54 Years,4,11/01/2022,11/30/2022,2.867120015,Percent
1,IP,Benzodiazepine,Age,35-54 Years,4,11/01/2022,11/30/2022,1.047601544,Percent
1,IP,All Drugs,Age,35-54 Years,5,12/01/2022,12/31/2022,36.63602941,Percent
1,IP,All Opioids,Age,35-54 Years,5,12/01/2022,12/31/2022,7.389705882,Percent
1,IP,Stimulants,Age,35-54 Years,5,12/01/2022,12/31/2022,5.257352941,Percent
1,IP,Cannabis,Age,35-54 Years,5,12/01/2022,12/31/2022,2.536764706,Percent
1,IP,Benzodiazepine,Age,35-54 Years,5,12/01/2022,12/31/2022,1.544117647,Percent
1,IP,All Drugs,Age,35-54 Years,6,01/01/2023,01/31/2023,37.62433053,Percent
1,IP,All Opioids,Age,35-54 Years,6,01/01/2023,01/31/2023,7.574598317,Percent
1,IP,Stimulants,Age,35-54 Years,6,01/01/2023,01/31/2023,4.839326702,Percent
1,IP,Cannabis,Age,35-54 Years,6,01/01/2023,01/31/2023,2.65876052,Percent
1,IP,Benzodiazepine,Age,35-54 Years,6,01/01/2023,01/31/2023,1.664116297,Percent
1,IP,All Drugs,Age,35-54 Years,7,02/01/2023,02/28/2023,37.00404858,Percent
1,IP,All Opioids,Age,35-54 Years,7,02/01/2023,02/28/2023,7.753036437,Percent
1,IP,Stimulants,Age,35-54 Years,7,02/01/2023,02/28/2023,5.08097166,Percent
1,IP,Cannabis,Age,35-54 Years,7,02/01/2023,02/28/2023,2.692307692,Percent
1,IP,Benzodiazepine,Age,35-54 Years,7,02/01/2023,02/28/2023,1.477732794,Percent
1,IP,All Drugs,Age,35-54 Years,8,03/01/2023,03/31/2023,37.57872638,Percent
1,IP,All Opioids,Age,35-54 Years,8,03/01/2023,03/31/2023,7.680195941,Percent
1,IP,Stimulants,Age,35-54 Years,8,03/01/2023,03/31/2023,5.178446466,Percent
1,IP,Cannabis,Age,35-54 Years,8,03/01/2023,03/31/2023,3.201539538,Percent
1,IP,Benzodiazepine,Age,35-54 Years,8,03/01/2023,03/31/2023,1.452064381,Percent
1,IP,All Drugs,Age,35-54 Years,9,04/01/2023,04/30/2023,37.97129187,Percent
1,IP,All Opioids,Age,35-54 Years,9,04/01/2023,04/30/2023,7.464114833,Percent
1,IP,Stimulants,Age,35-54 Years,9,04/01/2023,04/30/2023,5.818181818,Percent
1,IP,Cannabis,Age,35-54 Years,9,04/01/2023,04/30/2023,2.755980861,Percent
1,IP,Benzodiazepine,Age,35-54 Years,9,04/01/2023,04/30/2023,1.626794258,Percent
1,IP,All Drugs,Age,35-54 Years,10,05/01/2023,05/31/2023,38.97973694,Percent
1,IP,All Opioids,Age,35-54 Years,10,05/01/2023,05/31/2023,7.731958763,Percent
1,IP,Stimulants,Age,35-54 Years,10,05/01/2023,05/31/2023,5.794525418,Percent
1,IP,Cannabis,Age,35-54 Years,10,05/01/2023,05/31/2023,3.181656594,Percent
1,IP,Benzodiazepine,Age,35-54 Years,10,05/01/2023,05/31/2023,1.777461785,Percent
1,IP,All Drugs,Age,35-54 Years,11,06/01/2023,06/30/2023,37.48145401,Percent
1,IP,All Opioids,Age,35-54 Years,11,06/01/2023,06/30/2023,7.232937685,Percent
1,IP,Stimulants,Age,35-54 Years,11,06/01/2023,06/30/2023,5.471068249,Percent
1,IP,Cannabis,Age,35-54 Years,11,06/01/2023,06/30/2023,3.431008902,Percent
1,IP,Benzodiazepine,Age,35-54 Years,11,06/01/2023,06/30/2023,1.446587537,Percent
1,IP,All Drugs,Age,35-54 Years,12,07/01/2023,07/31/2023,38.66258111,Percent
1,IP,All Opioids,Age,35-54 Years,12,07/01/2023,07/31/2023,8.129055516,Percent
1,IP,Stimulants,Age,35-54 Years,12,07/01/2023,07/31/2023,5.335255948,Percent
1,IP,Cannabis,Age,35-54 Years,12,07/01/2023,07/31/2023,3.262436914,Percent
1,IP,Benzodiazepine,Age,35-54 Years,12,07/01/2023,07/31/2023,1.946647441,Percent
1,IP,All Drugs,Age,35-54 Years,13,08/01/2023,08/31/2023,38.58487278,Percent
1,IP,All Opioids,Age,35-54 Years,13,08/01/2023,08/31/2023,7.093063785,Percent
1,IP,Stimulants,Age,35-54 Years,13,08/01/2023,08/31/2023,5.576856047,Percent
1,IP,Cannabis,Age,35-54 Years,13,08/01/2023,08/31/2023,3.293830603,Percent
1,IP,Benzodiazepine,Age,35-54 Years,13,08/01/2023,08/31/2023,1.115371209,Percent
1,IP,All Drugs,Age,35-54 Years,14,09/01/2023,09/30/2023,39.04708729,Percent
1,IP,All Opioids,Age,35-54 Years,14,09/01/2023,09/30/2023,7.314349525,Percent
1,IP,Stimulants,Age,35-54 Years,14,09/01/2023,09/30/2023,5.099571934,Percent
1,IP,Cannabis,Age,35-54 Years,14,09/01/2023,09/30/2023,2.940629071,Percent
1,IP,Benzodiazepine,Age,35-54 Years,14,09/01/2023,09/30/2023,1.675041876,Percent
1,IP,All Drugs,Age,35-54 Years,15,10/01/2023,10/31/2023,38.64541833,Percent
1,IP,All Opioids,Age,35-54 Years,15,10/01/2023,10/31/2023,7.69648678,Percent
1,IP,Stimulants,Age,35-54 Years,15,10/01/2023,10/31/2023,5.287939152,Percent
1,IP,Cannabis,Age,35-54 Years,15,10/01/2023,10/31/2023,2.698297718,Percent
1,IP,Benzodiazepine,Age,35-54 Years,15,10/01/2023,10/31/2023,1.810938066,Percent
1,IP,All Drugs,Age,35-54 Years,16,11/01/2023,11/30/2023,38.41565704,Percent
1,IP,All Opioids,Age,35-54 Years,16,11/01/2023,11/30/2023,7.958993476,Percent
1,IP,Stimulants,Age,35-54 Years,16,11/01/2023,11/30/2023,5.31220876,Percent
1,IP,Cannabis,Age,35-54 Years,16,11/01/2023,11/30/2023,2.945013979,Percent
1,IP,Benzodiazepine,Age,35-54 Years,16,11/01/2023,11/30/2023,1.509785648,Percent
1,IP,All Drugs,Age,35-54 Years,17,12/01/2023,12/31/2023,38.49279645,Percent
1,IP,All Opioids,Age,35-54 Years,17,12/01/2023,12/31/2023,7.73919468,Percent
1,IP,Stimulants,Age,35-54 Years,17,12/01/2023,12/31/2023,4.765422977,Percent
1,IP,Cannabis,Age,35-54 Years,17,12/01/2023,12/31/2023,3.140007388,Percent
1,IP,Benzodiazepine,Age,35-54 Years,17,12/01/2023,12/31/2023,1.754710011,Percent
1,IP,All Drugs,Age,35-54 Years,18,01/01/2024,01/31/2024,37.63171995,Percent
1,IP,All Opioids,Age,35-54 Years,18,01/01/2024,01/31/2024,6.447579925,Percent
1,IP,Stimulants,Age,35-54 Years,18,01/01/2024,01/31/2024,5.447401322,Percent
1,IP,Cannabis,Age,35-54 Years,18,01/01/2024,01/31/2024,3.071977139,Percent
1,IP,Benzodiazepine,Age,35-54 Years,18,01/01/2024,01/31/2024,1.446686908,Percent
1,IP,All Drugs,Age,35-54 Years,19,02/01/2024,02/29/2024,38.18395764,Percent
1,IP,All Opioids,Age,35-54 Years,19,02/01/2024,02/29/2024,7.11904295,Percent
1,IP,Stimulants,Age,35-54 Years,19,02/01/2024,02/29/2024,5.530496176,Percent
1,IP,Cannabis,Age,35-54 Years,19,02/01/2024,02/29/2024,2.765248088,Percent
1,IP,Benzodiazepine,Age,35-54 Years,19,02/01/2024,02/29/2024,1.392429888,Percent
1,IP,All Drugs,Age,35-54 Years,20,03/01/2024,03/31/2024,39.73051712,Percent
1,IP,All Opioids,Age,35-54 Years,20,03/01/2024,03/31/2024,7.483612527,Percent
1,IP,Stimulants,Age,35-54 Years,20,03/01/2024,03/31/2024,5.353241078,Percent
1,IP,Cannabis,Age,35-54 Years,20,03/01/2024,03/31/2024,3.423160961,Percent
1,IP,Benzodiazepine,Age,35-54 Years,20,03/01/2024,03/31/2024,1.620538966,Percent
1,IP,All Drugs,Age,35-54 Years,21,04/01/2024,04/30/2024,38.75982845,Percent
1,IP,All Opioids,Age,35-54 Years,21,04/01/2024,04/30/2024,6.790564689,Percent
1,IP,Stimulants,Age,35-54 Years,21,04/01/2024,04/30/2024,5.289492495,Percent
1,IP,Cannabis,Age,35-54 Years,21,04/01/2024,04/30/2024,3.127233738,Percent
1,IP,Benzodiazepine,Age,35-54 Years,21,04/01/2024,04/30/2024,1.215153681,Percent
1,IP,All Drugs,Age,35-54 Years,22,05/01/2024,05/31/2024,38.39413448,Percent
1,IP,All Opioids,Age,35-54 Years,22,05/01/2024,05/31/2024,6.831187411,Percent
1,IP,Stimulants,Age,35-54 Years,22,05/01/2024,05/31/2024,5.436337625,Percent
1,IP,Cannabis,Age,35-54 Years,22,05/01/2024,05/31/2024,3.201001431,Percent
1,IP,Benzodiazepine,Age,35-54 Years,22,05/01/2024,05/31/2024,1.323319027,Percent
1,IP,All Drugs,Age,35-54 Years,23,06/01/2024,06/30/2024,37.61037009,Percent
1,IP,All Opioids,Age,35-54 Years,23,06/01/2024,06/30/2024,6.913394702,Percent
1,IP,Stimulants,Age,35-54 Years,23,06/01/2024,06/30/2024,5.034754837,Percent
1,IP,Cannabis,Age,35-54 Years,23,06/01/2024,06/30/2024,2.817959797,Percent
1,IP,Benzodiazepine,Age,35-54 Years,23,06/01/2024,06/30/2024,1.277475108,Percent
1,IP,All Drugs,Age,35-54 Years,24,07/01/2024,07/31/2024,38.34152597,Percent
1,IP,All Opioids,Age,35-54 Years,24,07/01/2024,07/31/2024,6.432998504,Percent
1,IP,Stimulants,Age,35-54 Years,24,07/01/2024,07/31/2024,5.343022013,Percent
1,IP,Cannabis,Age,35-54 Years,24,07/01/2024,07/31/2024,3.013464415,Percent
1,IP,Benzodiazepine,Age,35-54 Years,24,07/01/2024,07/31/2024,1.474674076,Percent
1,IP,All Drugs,Age,55+ Years,1,08/01/2022,08/31/2022,22.87693283,Percent
1,IP,All Opioids,Age,55+ Years,1,08/01/2022,08/31/2022,1.892590605,Percent
1,IP,Stimulants,Age,55+ Years,1,08/01/2022,08/31/2022,0.751182869,Percent
1,IP,Cannabis,Age,55+ Years,1,08/01/2022,08/31/2022,0.263401785,Percent
1,IP,Benzodiazepine,Age,55+ Years,1,08/01/2022,08/31/2022,0.370713624,Percent
1,IP,All Drugs,Age,55+ Years,2,09/01/2022,09/30/2022,23.63617824,Percent
1,IP,All Opioids,Age,55+ Years,2,09/01/2022,09/30/2022,1.98837565,Percent
1,IP,Stimulants,Age,55+ Years,2,09/01/2022,09/30/2022,0.744366269,Percent
1,IP,Cannabis,Age,55+ Years,2,09/01/2022,09/30/2022,0.372183134,Percent
1,IP,Benzodiazepine,Age,55+ Years,2,09/01/2022,09/30/2022,0.346691139,Percent
1,IP,All Drugs,Age,55+ Years,3,10/01/2022,10/31/2022,22.96849498,Percent
1,IP,All Opioids,Age,55+ Years,3,10/01/2022,10/31/2022,1.78544933,Percent
1,IP,Stimulants,Age,55+ Years,3,10/01/2022,10/31/2022,0.830901627,Percent
1,IP,Cannabis,Age,55+ Years,3,10/01/2022,10/31/2022,0.380829912,Percent
1,IP,Benzodiazepine,Age,55+ Years,3,10/01/2022,10/31/2022,0.405559128,Percent
1,IP,All Drugs,Age,55+ Years,4,11/01/2022,11/30/2022,23.65733922,Percent
1,IP,All Opioids,Age,55+ Years,4,11/01/2022,11/30/2022,1.924398625,Percent
1,IP,Stimulants,Age,55+ Years,4,11/01/2022,11/30/2022,0.800196367,Percent
1,IP,Cannabis,Age,55+ Years,4,11/01/2022,11/30/2022,0.422189494,Percent
1,IP,Benzodiazepine,Age,55+ Years,4,11/01/2022,11/30/2022,0.368188513,Percent
1,IP,All Drugs,Age,55+ Years,5,12/01/2022,12/31/2022,23.4193173,Percent
1,IP,All Opioids,Age,55+ Years,5,12/01/2022,12/31/2022,1.701900698,Percent
1,IP,Stimulants,Age,55+ Years,5,12/01/2022,12/31/2022,0.669123351,Percent
1,IP,Cannabis,Age,55+ Years,5,12/01/2022,12/31/2022,0.320015516,Percent
1,IP,Benzodiazepine,Age,55+ Years,5,12/01/2022,12/31/2022,0.358805275,Percent
